Layer,Name,GEOID,DIS_2015-2019,DIW_2015-2019,UNS_2015-2019,PCT-W_2015-2019,PCT-B_2015-2019,PCT-A_2015-2019,INC_2015-2019,PCI_2015-2019,POV_2015-2019,HDX_2015-2019,PMC_2019,PCT-H_2015-2019,POP_2016-2020
,,,"Disability (% of residents), 2015-2019","Ambulatory difficulty (% of residents), 2015-2019","Uninsured rate (% of residents), 2015-2019","Population percentages by demographic group, Non-Hispanic White (% of residents), 2015-2019","Population percentages by demographic group, Non-Hispanic Black (% of residents), 2015-2019","Population percentages by demographic group, Asian (% of residents), 2015-2019","Median household income, 2015-2019","Per capita income, 2015-2019","Poverty rate (% of residents), 2015-2019","Hardship Index (0 [lowest] to 100 [greatest] hardship), 2015-2019","Particulate matter (PM 2.5) concentration (µg/m3), 2019","Population percentages by demographic group, Hispanic or Latino (% of residents), 2015-2019","Population counts by demographic group (count of residents), 2016-2020"
Census tract,Tract 7702.01,17031770201,10.6337448559671,6.5679012345679,5.28395061728395,71.358024691358,3.25925925925926,11.4897119341564,68113.854344595,40876.7983318175,5.26748971193416,28.5,9.801179235,11.5061728395062,6163.0
Census tract,Tract 7702.02,17031770202,14.5504316698252,4.40092651084439,4.69572541587703,85.7864813644978,0.0210570646451885,2.29522004632554,70720.0326537856,43171.1262450365,7.49631501368709,49.6,9.736101093,11.6024426194988,4425.0
Census tract,Tract 7703,17031770300,9.87690079652426,6.35771180304127,3.07023895727734,77.2963604852686,1.8053148469093,6.57134604274986,87186.5821335877,45235.2788659908,1.93529751588677,13.1,9.768253279,12.3627960716349,6870.0
Census tract,Tract 7704,17031770400,8.98808986643818,5.6849124937645,9.30326459086973,59.7874041171585,3.14084298518908,8.79480499678495,81770.6373075202,37525.939207988,4.17706294623708,20.7850512532406,9.76112258766884,25.8786076106943,4516.0
Census tract,Tract 7705,17031770500,6.55086848635236,4.59057071960298,22.2828784119107,15.8312655086849,0.0,0.0,44192.5953991881,13561.2493622308,27.5186104218362,95.4,9.79956276877308,83.5732009925558,3752.0
Census tract,Tract 7706.01,17031770601,8.5013440860215,4.80510752688172,4.63709677419355,66.9758812615955,1.63883735312307,26.4687693259122,102297.537034983,38548.5275183567,6.31720430107527,23.5,9.738771038,3.55596784168213,3540.0
Census tract,Tract 7706.02,17031770602,7.8629431570608,3.46603287779758,27.1935036640919,33.3012697191227,2.27010388611004,9.48441708349365,75420.063621642,27338.884713503,14.1379996023066,82.9,9.80804536770701,54.0207772220085,4787.0
Census tract,Tract 7707,17031770700,8.12690134724033,3.86788352890048,5.34550195567145,82.6597131681877,0.217296827466319,1.69491525423729,60851.1344084829,39666.5217950709,8.43111690569318,30.7,9.88319352071379,14.5588874402434,2283.0
Census tract,Tract 7708,17031770800,7.96493902439024,5.50685975609756,13.7004573170732,67.0731707317073,2.57240853658537,4.11585365853659,61677.4318862441,29844.2950376007,7.83155487804878,49.9,9.91806694,26.2385670731707,5154.0
Census tract,Tract 7709.01,17031770901,8.42765286447035,5.37590925039004,5.63863506864574,80.9822146608232,4.44556609195801e-07,8.48826970532499,80104.1877849034,40724.0613067818,8.64995454805956,40.0999772449777,9.8537394686147,9.92320049547395,4650.0
Census tract,Tract 7709.02,17031770902,14.1130250831067,7.22272589906316,9.94258084013297,84.6177092777274,0.0604412209126624,6.04412209126624,65197.9470706981,33672.4177554959,4.68419462073134,38.1,9.878593989,7.61559383499547,3427.0
Census tract,Tract 8001,17031800100,7.63888888888889,2.90798611111111,0.564236111111111,92.3177083333333,0.0,3.94965277777778,265179.968854677,179605.674482575,2.43055555555556,0.0,9.09523305482869,1.86631944444444,2275.0
Census tract,Tract 8002,17031800200,8.09538274605103,4.14641555285541,1.89854191980559,85.5710814094775,3.93377885783718,5.57411907654921,238412.809867122,128659.502650902,2.39975698663427,0.5,9.13789089615824,4.23754556500608,6561.0
Census tract,Tract 8003,17031800300,6.83863227354529,3.32933413317337,3.77924415116977,90.6718656268746,0.0,3.98920215956809,220098.493755407,123715.507087557,3.44723314182038,0.6,9.20307047054896,2.999400119976,3302.0
Census tract,Tract 8004,17031800400,3.02447071762442,0.824855650261204,0.164971130052241,87.0772614792411,0.0,5.60901842177619,265179.968854677,130377.861975643,2.77701402254605,0.5,9.166345355,2.50206213912565,3517.0
Census tract,Tract 8005,17031800500,3.81481481481481,0.981481481481481,0.833333333333333,91.4444444444444,0.259259259259259,2.81481481481481,252030.277157878,130727.898134386,2.66666666666667,0.4,9.223281148,3.61111111111111,5498.0
Census tract,Tract 8006,17031800600,5.40195661420672,2.33943002977456,0.978307103360272,92.0884729902169,0.0,4.89153551680136,252643.370793496,110795.990683023,3.44534240748618,1.9,9.22049366128801,2.29689493832412,2191.0
Census tract,Tract 8007,17031800700,6.6541117388575,4.08035153797866,0.502197112366604,84.9550115086838,0.836995187277673,9.79284369114878,213046.856230174,114646.388429202,1.75768989328311,1.9,9.29324071,1.56936597614564,4774.0
Census tract,Tract 8008,17031800800,8.41736080666374,4.60324419114424,3.20035072336694,79.4826830337571,1.18369136343709,6.53222270933801,104082.721444575,89418.3278244859,12.5383603682595,5.3,9.28314947229345,12.4506795265235,2351.0
Census tract,Tract 8009,17031800900,9.91134348715617,3.04614685155717,2.15958172311889,60.4910206865197,2.27324391907252,27.9154353262105,130316.340468954,57289.2513143592,3.48598769651401,13.5,9.356554918,6.20595589906797,4357.0
Census tract,Tract 8010,17031801000,8.60631905408025,5.2335723977515,1.16301608838922,80.1511920914906,0.174452413258383,15.9527040124055,130195.418886843,70087.8461367821,4.7295987594495,7.3,9.327746448,1.14363248691607,5158.0
Census tract,Tract 8011,17031801100,5.25137390596377,2.17789537960513,0.875228984327295,87.4821901078771,0.0203541624262162,7.00183187461836,195569.444752546,86785.6316244815,1.81152045593324,2.8,9.267452186,2.36108284144107,4896.0
Census tract,Tract 8012,17031801200,9.83789826718837,5.8133035215204,1.81665735047513,88.8205701509223,0.503074343208496,5.56176634991615,240318.915858826,132860.997271457,1.48334732717604,0.9,9.196547814,3.54946897708217,3604.0
Census tract,Tract 8013,17031801300,7.29899056535785,2.46499880388943,0.568923034639267,85.0122194757661,1.06719375924014,7.70266851856895,174292.666625995,112391.449486583,4.57295790484176,1.99982136834896,9.21321294165656,1.94921582764653,4279.0
Census tract,Tract 8014,17031801400,7.61620973704831,2.61319486290699,4.15368043784369e-05,73.2323095422517,1.11531801275926,16.6022441176454,142989.723400069,69725.1388315335,6.15015417697011,8.49960833562591,9.39026953747104,6.50078095947738,3133.0
Census tract,Tract 8015,17031801500,10.6397896581946,5.66170026292726,0.929009640666082,85.1839738348324,5.46197874080131,6.62305805396566,104949.326116373,65097.1790856053,4.76774758983348,24.1,9.21757755362748,1.07931316434996,5814.0
Census tract,Tract 8016.01,17031801601,10.691094619666,6.40074211502783,3.29313543599258,82.1083389525736,1.55091031692515,14.3403011912789,117826.413895605,69751.5992812618,6.05287569573284,13.0,9.295887705,1.01146325016858,3938.0
